시도,시군구,지방채,기타,국비,차관,세입수수료,지방비_분류,지방비,year
경남,거제시,0,0,3500,0,7327000,자체예산,0,2016
경남,양산시,0,0,717300,0,8617000,자체예산,0,2016
경남,의령군,0,0,10252,0,394000,자체예산,0,2016
경남,함안군,0,0,84826,0,1058000,자체예산,0,2016
경남,창녕군,0,0,0,0,865000,자체예산,0,2016
경남,고성군,0,0,0,0,792000,자체예산,0,2016
경남,남해군,0,0,266110,0,799000,자체예산,0,2016
경남,하동군,0,0,161256,0,561000,자체예산,0,2016
경남,산청군,0,0,0,0,566000,자체예산,0,2016
경남,함양군,0,0,18697,0,565000,자체예산,0,2016
경남,거창군,0,0,135000,0,950000,자체예산,0,2016
경남,합천군,0,0,0,0,545000,자체예산,0,2016
제주,제주,0,0,4829000,0,0,자체예산,11267000,2016
제주,제주시,0,0,0,0,15469000,자체예산,0,2016
제주,서귀포시,0,0,0,0,2442000,자체예산,0,2016
강원,강원,0,0,0,0,0,자체예산,0,2016
강원,춘천시,0,0,0,0,5363000,자체예산,0,2016
강원,원주시,0,0,0,0,9198000,자체예산,0,2016
강원,강릉시,0,0,378000,0,2889000,자체예산,0,2016
강원,동해시,0,0,299680,0,2550000,자체예산,0,2016
강원,태백시,0,0,139200,0,769000,자체예산,0,2016
강원,속초시,0,0,0,0,1897000,자체예산,0,2016
강원,삼척시,0,0,251000,0,1200000,자체예산,0,2016
강원,홍천군,0,0,917160,0,1493000,자체예산,0,2016
강원,횡성군,0,0,42500,0,624000,자체예산,0,2016
강원,영월군,0,0,20000,0,460000,자체예산,0,2016
강원,평창군,0,0,0,0,654000,자체예산,0,2016
강원,정선군,0,0,0,0,506000,자체예산,0,2016
강원,철원군,0,0,739000,0,725000,자체예산,0,2016
강원,화천군,0,0,0,0,368000,자체예산,0,2016
강원,양구군,0,0,145300,0,434000,자체예산,0,2016
강원,인제군,0,0,0,0,847000,자체예산,0,2016
강원,고성군,0,0,17200,0,636000,자체예산,0,2016
강원,양양군,0,0,751540,0,810000,자체예산,0,2016
서울,서울,0,0,0,0,0,시도지원예산,0,2016
서울,종로구,0,0,0,0,9630000,시도지원예산,0,2016
서울,중구,0,0,0,0,11884000,시도지원예산,308265,2016
서울,용산구,0,1822106,0,0,7801000,시도지원예산,89482,2016
서울,성동구,0,0,0,0,10108000,시도지원예산,0,2016
서울,광진구,0,0,0,0,5770000,시도지원예산,0,2016
서울,동대문구,0,0,0,0,7623000,시도지원예산,366000,2016
서울,중랑구,0,0,0,0,8194000,시도지원예산,0,2016
서울,성북구,0,0,0,0,7872000,시도지원예산,0,2016
서울,강북구,0,0,0,0,6845000,시도지원예산,215980,2016
서울,도봉구,0,0,0,0,3900000,시도지원예산,0,2016
서울,노원구,0,0,0,0,9699000,시도지원예산,0,2016
서울,은평구,0,0,0,0,7852000,시도지원예산,1131223,2016
서울,서대문구,0,0,0,0,6041000,시도지원예산,0,2016
서울,마포구,0,0,0,0,9205000,시도지원예산,35250,2016
서울,양천구,0,0,0,0,9126000,시도지원예산,0,2016
서울,강서구,0,10196530,0,0,10697000,시도지원예산,163862,2016
서울,구로구,0,0,0,0,5349000,시도지원예산,807056,2016
서울,금천구,0,0,0,0,4768000,시도지원예산,0,2016
서울,영등포구,0,0,0,0,8524000,시도지원예산,0,2016
서울,동작구,0,0,0,0,8140000,시도지원예산,469722,2016
서울,관악구,0,0,0,0,8752000,시도지원예산,0,2016
서울,서초구,0,0,0,0,12557000,시도지원예산,0,2016
서울,강남구,0,0,0,0,15023000,시도지원예산,0,2016
서울,송파구,0,0,0,0,16625000,시도지원예산,300400,2016
서울,강동구,0,0,0,0,7869000,시도지원예산,0,2016
부산,부산,2000000,0,0,0,18792844,시도지원예산,0,2016
부산,중구,0,0,0,0,1593000,시도지원예산,37100,2016
부산,서구,0,0,0,0,1963000,시도지원예산,32760,2016
부산,동구,0,0,0,0,1953000,시도지원예산,369275,2016
부산,영도구,0,0,0,0,2286000,시도지원예산,475350,2016
부산,부산진구,0,0,0,0,7061000,시도지원예산,346150,2016
부산,동래구,0,0,0,0,4518000,시도지원예산,58100,2016
부산,남구,0,0,0,0,3423000,시도지원예산,446230,2016
부산,북구,0,0,0,0,4907000,시도지원예산,65380,2016
부산,해운대구,0,0,0,0,7663000,시도지원예산,219200,2016
부산,사하구,0,0,0,0,5508000,시도지원예산,292500,2016
부산,금정구,0,0,0,0,4302000,시도지원예산,141579,2016
부산,강서구,0,0,0,0,1424000,시도지원예산,84995,2016
부산,연제구,0,0,0,0,3269000,시도지원예산,342400,2016
부산,수영구,0,0,0,0,3189000,시도지원예산,285312,2016
부산,사상구,0,0,0,0,4116000,시도지원예산,272777,2016
부산,기장군,0,0,0,0,2598000,시도지원예산,83125,2016
대구,대구,0,0,0,0,9078808,시도지원예산,0,2016
대구,중구,0,0,13500,0,844000,시도지원예산,51000,2016
대구,동구,0,0,0,0,5331000,시도지원예산,540417,2016
대구,서구,0,0,0,0,3587000,시도지원예산,173530,2016
대구,남구,0,0,0,0,2381000,시도지원예산,30000,2016
대구,북구,0,0,100,0,6648000,시도지원예산,50000,2016
대구,수성구,0,0,1155100,0,8517000,시도지원예산,1430000,2016
대구,달서구,0,0,265200,0,10278000,시도지원예산,382600,2016
대구,달성군,0,0,2700,0,4007000,시도지원예산,50000,2016
대구,군위군,0,25229,30000,0,174000,시도지원예산,37500,2016
인천,인천,0,0,14263500,0,23657736,시도지원예산,0,2016
인천,중구,0,0,0,0,3296000,시도지원예산,0,2016
인천,동구,0,0,0,0,479000,시도지원예산,0,2016
인천,미추홀구,0,0,240000,0,7013000,시도지원예산,120000,2016
인천,연수구,0,0,0,0,5177000,시도지원예산,0,2016
인천,남동구,0,0,327500,0,11867000,시도지원예산,1282500,2016
인천,부평구,0,0,240000,0,9711000,시도지원예산,120000,2016
인천,계양구,0,0,0,0,6093000,시도지원예산,496189,2016
인천,서구,0,0,100,0,9315000,시도지원예산,1482415,2016
인천,강화군,0,0,41500,0,860000,시도지원예산,0,2016
인천,옹진군,0,0,262900,0,601000,시도지원예산,134600,2016
광주,광주,0,0,0,0,9464465,시도지원예산,0,2016
광주,동구,0,0,0,0,2155000,시도지원예산,27758,2016
광주,서구,0,0,0,0,6711000,시도지원예산,41379,2016
광주,남구,0,0,200,0,3453000,시도지원예산,29149,2016
광주,북구,0,0,1300,0,7145000,시도지원예산,221627,2016
광주,광산구,0,0,500,0,7216000,시도지원예산,48667,2016
대전,대전,0,0,0,0,15142658,시도지원예산,0,2016
대전,동구,0,0,0,0,4976000,시도지원예산,0,2016
대전,중구,0,0,0,0,5435000,시도지원예산,0,2016
대전,서구,0,0,0,0,9920000,시도지원예산,60000,2016
대전,유성구,0,0,0,0,7898000,시도지원예산,1050000,2016
대전,대덕구,0,0,700,0,4044000,시도지원예산,83560,2016
울산,울산,0,0,0,0,6036935,시도지원예산,0,2016
울산,중구,0,0,240300,0,4859000,시도지원예산,134550,2016
울산,남구,0,0,133819,0,8878000,시도지원예산,140798,2016
울산,동구,0,0,240000,0,3655000,시도지원예산,120000,2016
울산,북구,0,0,52800,0,3900000,시도지원예산,162587,2016
울산,울주군,0,0,175409,0,4132000,시도지원예산,651662,2016
세종,세종특별자치시,0,0,1676500,0,2606000,시도지원예산,0,2016
경기,경기,0,0,0,0,0,시도지원예산,0,2016
경기,수원시,0,0,0,0,23720000,시도지원예산,0,2016
경기,성남시,0,0,0,0,23545000,시도지원예산,0,2016
경기,의정부시,0,0,0,0,10306000,시도지원예산,0,2016
경기,안양시,0,0,0,0,14303000,시도지원예산,0,2016
경기,부천시,0,0,0,0,13576000,시도지원예산,480000,2016
경기,광명시,0,0,523800,0,3134000,시도지원예산,78570,2016
경기,평택시,0,0,0,0,6500000,시도지원예산,0,2016
경기,동두천시,0,233654,0,0,1363000,시도지원예산,0,2016
경기,안산시,0,0,302,0,12623000,시도지원예산,957,2016
경기,고양시,0,0,0,0,19198000,시도지원예산,0,2016
경기,과천시,0,0,0,0,736000,시도지원예산,0,2016
경기,구리시,0,0,0,0,3257000,시도지원예산,0,2016
경기,남양주시,0,0,0,0,10666000,시도지원예산,16176,2016
경기,오산시,0,0,0,0,2878000,시도지원예산,0,2016
경기,시흥시,0,0,0,0,8295000,시도지원예산,0,2016
경기,군포시,0,0,0,0,6628000,시도지원예산,0,2016
경기,의왕시,0,0,0,0,2963000,시도지원예산,0,2016
경기,하남시,0,0,50,0,2791000,시도지원예산,103,2016
경기,용인시,0,0,0,0,26710000,시도지원예산,0,2016
경기,파주시,0,0,0,0,9730000,시도지원예산,0,2016
경기,이천시,0,0,488400,0,3334000,시도지원예산,123525,2016
경기,안성시,0,0,0,0,3082000,시도지원예산,0,2016
경기,김포시,0,0,0,0,5073000,시도지원예산,0,2016
경기,화성시,0,0,0,0,9921000,시도지원예산,0,2016
경기,광주시,0,0,2616,0,5662000,시도지원예산,205525,2016
경기,양주시,0,0,650,0,4068000,시도지원예산,2667,2016
경기,포천시,0,0,166600,0,3900000,시도지원예산,21025,2016
경기,여주시,0,0,192229,0,1319000,시도지원예산,225832,2016
경기,연천군,0,0,0,0,823000,시도지원예산,0,2016
경기,가평군,0,0,0,0,1653000,시도지원예산,0,2016
경기,양평군,0,0,4500,0,1451000,시도지원예산,26946,2016
충북,충북,0,0,0,0,0,시도지원예산,0,2016
충북,청주시,0,0,2123500,0,13668000,시도지원예산,1097900,2016
충북,충주시,0,0,0,0,4025000,시도지원예산,0,2016
충북,제천시,0,0,0,0,2063000,시도지원예산,0,2016
충북,보은군,0,0,0,0,369000,시도지원예산,0,2016
충북,옥천군,0,0,0,0,626000,시도지원예산,0,2016
충북,영동군,0,0,0,0,533000,시도지원예산,0,2016
충북,증평군,0,577254,0,0,575000,시도지원예산,0,2016
충북,진천군,0,1131380,0,0,1214000,시도지원예산,0,2016
충북,괴산군,0,0,0,0,373000,시도지원예산,160850,2016
충북,음성군,0,0,231400,0,1334000,시도지원예산,92270,2016
충북,단양군,0,0,0,0,367000,시도지원예산,0,2016
충남,충남,0,0,0,0,0,시도지원예산,0,2016
충남,천안시,0,0,3400,0,19542000,시도지원예산,3400,2016
충남,공주시,0,0,73000,0,1221000,시도지원예산,24257,2016
충남,보령시,0,0,0,0,1741000,시도지원예산,54100,2016
충남,아산시,0,0,0,0,4826000,시도지원예산,0,2016
충남,서산시,0,0,565000,0,2537000,시도지원예산,178500,2016
충남,논산시,0,0,924000,0,1807000,시도지원예산,450571,2016
충남,계룡시,0,0,0,0,664000,시도지원예산,1000,2016
충남,당진시,0,0,103900,0,2816000,시도지원예산,287672,2016
충남,금산군,0,0,0,0,364000,시도지원예산,0,2016
충남,부여군,0,0,353500,0,524000,시도지원예산,293450,2016
충남,서천군,0,0,723600,0,616000,시도지원예산,346200,2016
충남,청양군,0,0,0,0,175000,시도지원예산,0,2016
충남,홍성군,0,0,0,0,1569000,시도지원예산,0,2016
충남,예산군,0,0,48000,0,1102000,시도지원예산,173000,2016
충남,태안군,0,0,242000,0,1101000,시도지원예산,94200,2016
전북,전북,0,0,0,0,0,시도지원예산,0,2016
전북,전주시,0,0,2719630,0,14890000,시도지원예산,19830,2016
전북,군산시,0,0,0,0,5577000,시도지원예산,0,2016
전북,익산시,0,0,0,0,4296000,시도지원예산,0,2016
전북,정읍시,0,0,343140,0,1398000,시도지원예산,52640,2016
전북,남원시,0,0,1040490,0,992000,시도지원예산,57990,2016
전북,김제시,0,665638,430900,0,637000,시도지원예산,27709,2016
전북,완주군,0,0,368704,0,1048000,시도지원예산,7000,2016
전북,진안군,0,0,0,0,227000,시도지원예산,10720,2016
전북,무주군,0,0,267170,0,312000,시도지원예산,34070,2016
전북,장수군,0,0,142242,0,234000,시도지원예산,9320,2016
전북,임실군,0,0,230650,0,310000,시도지원예산,11350,2016
전북,순창군,0,180938,237960,0,217000,시도지원예산,39460,2016
전북,고창군,0,0,58120,0,687000,시도지원예산,50120,2016
전북,부안군,0,0,0,0,652000,시도지원예산,34000,2016
전남,전남,0,0,0,0,0,시도지원예산,0,2016
전남,목포시,0,0,0,0,4399000,시도지원예산,0,2016
전남,여수시,0,0,0,0,4432000,시도지원예산,0,2016
전남,순천시,0,0,1135754,0,4773000,시도지원예산,78114,2016
전남,나주시,0,0,91000,0,947000,시도지원예산,24640,2016
전남,광양시,0,0,0,0,3001000,시도지원예산,0,2016
전남,담양군,0,0,0,0,589000,시도지원예산,0,2016
전남,곡성군,0,0,0,0,280000,시도지원예산,0,2016
전남,구례군,0,0,0,0,371000,시도지원예산,0,2016
전남,고흥군,0,0,0,0,697000,시도지원예산,0,2016
전남,보성군,0,0,0,0,305000,시도지원예산,0,2016
전남,화순군,0,0,0,0,791000,시도지원예산,10300,2016
전남,장흥군,0,0,0,0,587000,시도지원예산,0,2016
전남,강진군,0,0,202246,0,397000,시도지원예산,28082,2016
전남,해남군,0,0,400000,0,787000,시도지원예산,0,2016
전남,영암군,0,0,0,0,736000,시도지원예산,31286,2016
전남,무안군,0,0,1315625,0,1025000,시도지원예산,94281,2016
전남,함평군,0,0,0,0,265000,시도지원예산,0,2016
전남,영광군,0,0,20090,0,516000,시도지원예산,15767,2016
전남,장성군,0,0,106500,0,474000,시도지원예산,4200,2016
전남,완도군,0,0,2436,0,511000,시도지원예산,3,2016
전남,진도군,0,0,0,0,231000,시도지원예산,0,2016
전남,신안군,0,0,1651840,0,169000,시도지원예산,41068,2016
경북,경북,0,21673000,24681000,0,0,시도지원예산,0,2016
경북,포항시,0,0,21171500,0,11588000,시도지원예산,48150,2016
경북,경주시,0,0,3000,0,4123000,시도지원예산,12000,2016
경북,김천시,0,0,0,0,1267000,시도지원예산,0,2016
경북,안동시,0,0,451780,0,1941000,시도지원예산,241650,2016
경북,구미시,0,0,14500,0,6713000,시도지원예산,52150,2016
경북,영주시,0,0,51000,0,1147000,시도지원예산,49000,2016
경북,영천시,0,0,28000,0,1337000,시도지원예산,36600,2016
경북,상주시,0,0,107000,0,768000,시도지원예산,0,2016
경북,문경시,0,0,0,0,1036000,시도지원예산,12000,2016
경북,경산시,0,0,129000,0,3616000,시도지원예산,393200,2016
경북,의성군,0,0,60000,0,316000,시도지원예산,56000,2016
경북,청송군,0,0,0,0,73000,시도지원예산,0,2016
경북,영양군,0,0,0,0,132000,시도지원예산,0,2016
경북,영덕군,0,0,36000,0,548000,시도지원예산,31500,2016
경북,청도군,0,0,0,0,202000,시도지원예산,0,2016
경북,고령군,0,0,72000,0,342000,시도지원예산,23400,2016
경북,성주군,0,0,634000,0,394000,시도지원예산,381000,2016
경북,칠곡군,0,0,0,0,1466000,시도지원예산,19000,2016
경북,예천군,0,0,50000,0,409000,시도지원예산,49000,2016
경북,봉화군,0,0,0,0,321000,시도지원예산,0,2016
경북,울진군,0,0,20000,0,721000,시도지원예산,19500,2016
경북,울릉군,0,0,0,0,74000,시도지원예산,60000,2016
경남,경남,0,0,4158000,0,0,시도지원예산,0,2016
경남,창원시,0,0,2520000,0,29022000,시도지원예산,1686000,2016
경남,진주시,0,0,33320,0,6636000,시도지원예산,23993,2016
경남,통영시,0,0,0,0,1179000,시도지원예산,0,2016
경남,사천시,0,0,592658,0,2345000,시도지원예산,344549,2016
경남,김해시,0,0,0,0,9780000,시도지원예산,0,2016
경남,밀양시,0,0,67050,0,1790000,시도지원예산,5196,2016
경남,거제시,0,0,3500,0,7327000,시도지원예산,11500,2016
경남,양산시,0,0,717300,0,8617000,시도지원예산,294800,2016
경남,의령군,0,0,10252,0,394000,시도지원예산,8091,2016
경남,함안군,0,0,84826,0,1058000,시도지원예산,8177,2016
경남,창녕군,0,0,0,0,865000,시도지원예산,0,2016
경남,고성군,0,0,0,0,792000,시도지원예산,0,2016
경남,남해군,0,0,266110,0,799000,시도지원예산,5437,2016
경남,하동군,0,0,161256,0,561000,시도지원예산,2965,2016
경남,산청군,0,0,0,0,566000,시도지원예산,0,2016
경남,함양군,0,0,18697,0,565000,시도지원예산,12569,2016
경남,거창군,0,0,135000,0,950000,시도지원예산,0,2016
경남,합천군,0,0,0,0,545000,시도지원예산,3835817,2016
제주,제주,0,0,4829000,0,0,시도지원예산,0,2016
제주,제주시,0,0,0,0,15469000,시도지원예산,0,2016
제주,서귀포시,0,0,0,0,2442000,시도지원예산,1442000,2016
강원,강원,0,0,0,0,0,시도지원예산,0,2016
강원,춘천시,0,0,0,0,5363000,시도지원예산,0,2016
강원,원주시,0,0,0,0,9198000,시도지원예산,0,2016
강원,강릉시,0,0,378000,0,2889000,시도지원예산,75627,2016
강원,동해시,0,0,299680,0,2550000,시도지원예산,36429,2016
강원,태백시,0,0,139200,0,769000,시도지원예산,27600,2016
강원,속초시,0,0,0,0,1897000,시도지원예산,0,2016
강원,삼척시,0,0,251000,0,1200000,시도지원예산,46500,2016
강원,홍천군,0,0,917160,0,1493000,시도지원예산,134800,2016
강원,횡성군,0,0,42500,0,624000,시도지원예산,35050,2016
강원,영월군,0,0,20000,0,460000,시도지원예산,6000,2016
강원,평창군,0,0,0,0,654000,시도지원예산,0,2016
강원,정선군,0,0,0,0,506000,시도지원예산,0,2016
강원,철원군,0,0,739000,0,725000,시도지원예산,862000,2016
강원,화천군,0,0,0,0,368000,시도지원예산,0,2016
강원,양구군,0,0,145300,0,434000,시도지원예산,2100,2016
강원,인제군,0,0,0,0,847000,시도지원예산,0,2016
강원,고성군,0,0,17200,0,636000,시도지원예산,10500,2016
강원,양양군,0,0,751540,0,810000,시도지원예산,431550,2016
서울,서울,0,0,0,0,0,자체예산,0,2017
서울,종로구,0,0,0,0,9942000,자체예산,32814568,2017
서울,중구,0,0,0,0,13673000,자체예산,34247387,2017
서울,용산구,0,0,0,0,7005000,자체예산,26533717,2017
서울,성동구,0,0,0,0,9934000,자체예산,28204243,2017
서울,광진구,0,0,0,0,7816000,자체예산,27214845,2017
서울,동대문구,0,0,0,0,9701000,자체예산,30851431,2017
서울,중랑구,0,0,0,0,9304000,자체예산,11797138,2017
서울,성북구,0,0,0,0,10703000,자체예산,34274220,2017
서울,강북구,0,0,0,0,7568000,자체예산,27402523,2017
서울,도봉구,0,0,0,0,3962000,자체예산,22961642,2017
서울,노원구,0,0,0,0,11036000,자체예산,32315652,2017
서울,은평구,0,0,0,0,8759000,자체예산,19245002,2017
서울,서대문구,0,0,0,0,7116000,자체예산,14909745,2017
서울,마포구,0,0,0,0,9278000,자체예산,32059003,2017
서울,양천구,0,0,0,0,10711000,자체예산,20077445,2017
서울,강서구,0,0,0,0,10195000,자체예산,41842789,2017
서울,구로구,0,0,0,0,7964000,자체예산,10715369,2017
서울,금천구,0,0,0,0,5461000,자체예산,23513787,2017
서울,영등포구,0,0,0,0,9323000,자체예산,33921669,2017
서울,동작구,0,0,0,0,8748000,자체예산,33643955,2017
서울,관악구,0,0,0,0,10475000,자체예산,34374494,2017
서울,서초구,0,0,0,0,6407000,자체예산,40812872,2017
