구분_시도,구분_시군구,종류,하위종류,발생량,매립,소각,재활용
강원,정선군,종량제에 의한 혼합배출,가연성_고무피혁류,2.0,1.7,0.3,0.0
강원,정선군,종량제에 의한 혼합배출,가연성_기타,6.4,5.2,1.2,0.0
강원,정선군,종량제에 의한 혼합배출,가연성_나무류,1.0,0.8,0.2,0.0
강원,정선군,종량제에 의한 혼합배출,가연성_음식물채소류,2.9,2.4,0.5,0.0
강원,정선군,종량제에 의한 혼합배출,가연성_종이류,4.9,4.0,0.9,0.0
강원,정선군,종량제에 의한 혼합배출,가연성_플라스틱류,3.0,2.5,0.5,0.0
강원,정선군,종량제에 의한 혼합배출,불연성_금속류,0.1,0.1,0.0,0.0
강원,정선군,종량제에 의한 혼합배출,불연성_기타,0.5,0.5,0.0,0.0
강원,정선군,종량제에 의한 혼합배출,불연성_유리류,0.3,0.3,0.0,0.0
강원,정선군,종량제에 의한 혼합배출,불연성_토사류,0.9,0.9,0.0,0.0
강원,철원군,음식물류 배출(분리배출 지역일 경우),EMPTY,10.6,9.2,0.0,1.4
강원,철원군,재활용가능자원 분리배출,가구류,1.5,0.0,0.0,1.5
강원,철원군,재활용가능자원 분리배출,고철류,1.3,0.0,0.0,1.3
강원,철원군,재활용가능자원 분리배출,금속캔,0.1,0.0,0.0,0.1
강원,철원군,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
강원,철원군,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
강원,철원군,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
강원,철원군,재활용가능자원 분리배출,비닐류(합성수지류),0.5,0.0,0.0,0.5
강원,철원군,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
강원,철원군,재활용가능자원 분리배출,유리병류,0.7,0.0,0.0,0.7
강원,철원군,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
강원,철원군,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
강원,철원군,재활용가능자원 분리배출,재활용잔재물,0.0,0.0,0.0,0.0
강원,철원군,재활용가능자원 분리배출,전자제품,0.0,0.0,0.0,0.0
강원,철원군,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
강원,철원군,재활용가능자원 분리배출,종이류,3.5,0.0,0.0,3.5
강원,철원군,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
강원,철원군,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
강원,철원군,재활용가능자원 분리배출,플라스틱류,0.4,0.0,0.0,0.4
강원,철원군,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
강원,철원군,종량제에 의한 혼합배출,가연성_고무피혁류,3.2,0.2,3.0,0.0
강원,철원군,종량제에 의한 혼합배출,가연성_기타,3.4,2.1,1.3,0.0
강원,철원군,종량제에 의한 혼합배출,가연성_나무류,1.5,0.1,1.4,0.0
강원,철원군,종량제에 의한 혼합배출,가연성_음식물채소류,0.2,0.2,0.0,0.0
강원,철원군,종량제에 의한 혼합배출,가연성_종이류,5.2,0.5,4.7,0.0
강원,철원군,종량제에 의한 혼합배출,가연성_플라스틱류,3.7,0.9,2.8,0.0
강원,철원군,종량제에 의한 혼합배출,불연성_금속류,5.4,5.4,0.0,0.0
강원,철원군,종량제에 의한 혼합배출,불연성_기타,3.2,3.2,0.0,0.0
강원,철원군,종량제에 의한 혼합배출,불연성_유리류,4.5,4.5,0.0,0.0
강원,철원군,종량제에 의한 혼합배출,불연성_토사류,3.1,3.1,0.0,0.0
강원,춘천시,음식물류 배출(분리배출 지역일 경우),EMPTY,64.5,0.0,0.0,64.5
강원,춘천시,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
강원,춘천시,재활용가능자원 분리배출,고철류,13.5,0.0,0.0,13.5
강원,춘천시,재활용가능자원 분리배출,금속캔,41.7,0.0,0.0,41.7
강원,춘천시,재활용가능자원 분리배출,기타,3.1,0.0,0.0,3.1
강원,춘천시,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
강원,춘천시,재활용가능자원 분리배출,발포수지류,0.2,0.0,0.0,0.2
강원,춘천시,재활용가능자원 분리배출,비닐류(합성수지류),0.3,0.0,0.0,0.3
강원,춘천시,재활용가능자원 분리배출,영농폐기물,0.9,0.0,0.0,0.9
강원,춘천시,재활용가능자원 분리배출,유리병류,16.4,0.0,0.0,16.4
강원,춘천시,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
강원,춘천시,재활용가능자원 분리배출,의류,0.2,0.0,0.0,0.2
강원,춘천시,재활용가능자원 분리배출,재활용잔재물,16.4,0.0,0.0,16.4
강원,춘천시,재활용가능자원 분리배출,전자제품,0.0,0.0,0.0,0.0
강원,춘천시,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
강원,춘천시,재활용가능자원 분리배출,종이류,75.5,0.0,0.0,75.5
강원,춘천시,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
강원,춘천시,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
강원,춘천시,재활용가능자원 분리배출,플라스틱류,5.9,0.0,0.0,5.9
강원,춘천시,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
강원,춘천시,종량제에 의한 혼합배출,가연성_고무피혁류,2.7,2.7,0.0,0.0
강원,춘천시,종량제에 의한 혼합배출,가연성_기타,13.4,1.5,11.9,0.0
강원,춘천시,종량제에 의한 혼합배출,가연성_나무류,8.1,2.6,5.5,0.0
강원,춘천시,종량제에 의한 혼합배출,가연성_음식물채소류,20.7,0.1,20.6,0.0
강원,춘천시,종량제에 의한 혼합배출,가연성_종이류,59.4,3.4,56.0,0.0
강원,춘천시,종량제에 의한 혼합배출,가연성_플라스틱류,39.3,2.4,36.9,0.0
강원,춘천시,종량제에 의한 혼합배출,불연성_금속류,1.0,1.0,0.0,0.0
강원,춘천시,종량제에 의한 혼합배출,불연성_기타,23.3,13.5,9.8,0.0
강원,춘천시,종량제에 의한 혼합배출,불연성_유리류,2.9,2.9,0.0,0.0
강원,춘천시,종량제에 의한 혼합배출,불연성_토사류,0.0,0.0,0.0,0.0
강원,태백시,음식물류 배출(분리배출 지역일 경우),EMPTY,13.3,0.0,0.0,13.3
강원,태백시,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
강원,태백시,재활용가능자원 분리배출,고철류,0.1,0.0,0.0,0.1
강원,태백시,재활용가능자원 분리배출,금속캔,0.1,0.0,0.0,0.1
강원,태백시,재활용가능자원 분리배출,기타,0.1,0.0,0.0,0.1
강원,태백시,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
강원,태백시,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
강원,태백시,재활용가능자원 분리배출,비닐류(합성수지류),0.2,0.0,0.0,0.2
강원,태백시,재활용가능자원 분리배출,영농폐기물,0.1,0.0,0.0,0.1
강원,태백시,재활용가능자원 분리배출,유리병류,0.3,0.0,0.0,0.3
강원,태백시,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
강원,태백시,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
강원,태백시,재활용가능자원 분리배출,재활용잔재물,0.0,0.0,0.0,0.0
강원,태백시,재활용가능자원 분리배출,전자제품,0.0,0.0,0.0,0.0
강원,태백시,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
강원,태백시,재활용가능자원 분리배출,종이류,1.1,0.0,0.0,1.1
강원,태백시,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
강원,태백시,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
강원,태백시,재활용가능자원 분리배출,플라스틱류,0.6,0.0,0.0,0.6
강원,태백시,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
강원,태백시,종량제에 의한 혼합배출,가연성_고무피혁류,0.8,0.0,0.8,0.0
강원,태백시,종량제에 의한 혼합배출,가연성_기타,3.4,0.0,3.4,0.0
강원,태백시,종량제에 의한 혼합배출,가연성_나무류,0.4,0.0,0.4,0.0
강원,태백시,종량제에 의한 혼합배출,가연성_음식물채소류,0.8,0.0,0.8,0.0
강원,태백시,종량제에 의한 혼합배출,가연성_종이류,4.8,0.0,4.8,0.0
강원,태백시,종량제에 의한 혼합배출,가연성_플라스틱류,10.6,0.0,10.6,0.0
강원,태백시,종량제에 의한 혼합배출,불연성_금속류,0.0,0.0,0.0,0.0
강원,태백시,종량제에 의한 혼합배출,불연성_기타,40.0,40.0,0.0,0.0
강원,태백시,종량제에 의한 혼합배출,불연성_유리류,0.0,0.0,0.0,0.0
강원,태백시,종량제에 의한 혼합배출,불연성_토사류,0.0,0.0,0.0,0.0
강원,평창군,음식물류 배출(분리배출 지역일 경우),EMPTY,19.8,0.0,0.0,19.8
강원,평창군,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
강원,평창군,재활용가능자원 분리배출,고철류,0.1,0.0,0.0,0.1
강원,평창군,재활용가능자원 분리배출,금속캔,0.2,0.0,0.0,0.2
강원,평창군,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
강원,평창군,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
강원,평창군,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
강원,평창군,재활용가능자원 분리배출,비닐류(합성수지류),0.0,0.0,0.0,0.0
강원,평창군,재활용가능자원 분리배출,영농폐기물,17.2,0.0,0.0,17.2
강원,평창군,재활용가능자원 분리배출,유리병류,0.8,0.0,0.0,0.8
강원,평창군,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
강원,평창군,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
강원,평창군,재활용가능자원 분리배출,재활용잔재물,0.7,0.0,0.0,0.7
강원,평창군,재활용가능자원 분리배출,전자제품,0.3,0.0,0.0,0.3
강원,평창군,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
강원,평창군,재활용가능자원 분리배출,종이류,1.5,0.0,0.0,1.5
강원,평창군,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
강원,평창군,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
강원,평창군,재활용가능자원 분리배출,플라스틱류,0.9,0.0,0.0,0.9
강원,평창군,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
강원,평창군,종량제에 의한 혼합배출,가연성_고무피혁류,0.2,0.0,0.1,0.1
강원,평창군,종량제에 의한 혼합배출,가연성_기타,3.2,0.7,1.6,0.9
강원,평창군,종량제에 의한 혼합배출,가연성_나무류,0.4,0.1,0.2,0.1
강원,평창군,종량제에 의한 혼합배출,가연성_음식물채소류,1.0,0.2,0.5,0.3
강원,평창군,종량제에 의한 혼합배출,가연성_종이류,4.2,0.9,2.1,1.2
강원,평창군,종량제에 의한 혼합배출,가연성_플라스틱류,3.5,0.8,1.7,1.0
강원,평창군,종량제에 의한 혼합배출,불연성_금속류,0.4,0.1,0.2,0.1
강원,평창군,종량제에 의한 혼합배출,불연성_기타,0.4,0.1,0.2,0.1
강원,평창군,종량제에 의한 혼합배출,불연성_유리류,0.5,0.1,0.3,0.1
강원,평창군,종량제에 의한 혼합배출,불연성_토사류,0.1,0.0,0.1,0.0
강원,홍천군,음식물류 배출(분리배출 지역일 경우),EMPTY,12.5,0.0,10.9,1.6
강원,홍천군,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
강원,홍천군,재활용가능자원 분리배출,고철류,0.2,0.0,0.0,0.2
강원,홍천군,재활용가능자원 분리배출,금속캔,0.3,0.0,0.0,0.3
강원,홍천군,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
강원,홍천군,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
강원,홍천군,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
강원,홍천군,재활용가능자원 분리배출,비닐류(합성수지류),0.0,0.0,0.0,0.0
강원,홍천군,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
강원,홍천군,재활용가능자원 분리배출,유리병류,1.2,0.0,0.0,1.2
강원,홍천군,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
강원,홍천군,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
강원,홍천군,재활용가능자원 분리배출,재활용잔재물,0.3,0.0,0.0,0.3
강원,홍천군,재활용가능자원 분리배출,전자제품,0.0,0.0,0.0,0.0
강원,홍천군,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
강원,홍천군,재활용가능자원 분리배출,종이류,1.4,0.0,0.0,1.4
강원,홍천군,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
강원,홍천군,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
강원,홍천군,재활용가능자원 분리배출,플라스틱류,1.4,0.0,0.0,1.4
강원,홍천군,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
강원,홍천군,종량제에 의한 혼합배출,가연성_고무피혁류,9.3,0.0,9.3,0.0
강원,홍천군,종량제에 의한 혼합배출,가연성_기타,1.1,0.0,1.1,0.0
강원,홍천군,종량제에 의한 혼합배출,가연성_나무류,0.2,0.0,0.2,0.0
강원,홍천군,종량제에 의한 혼합배출,가연성_음식물채소류,0.9,0.0,0.9,0.0
강원,홍천군,종량제에 의한 혼합배출,가연성_종이류,7.7,0.0,7.7,0.0
강원,홍천군,종량제에 의한 혼합배출,가연성_플라스틱류,13.9,0.0,13.9,0.0
강원,홍천군,종량제에 의한 혼합배출,불연성_금속류,0.1,0.1,0.0,0.0
강원,홍천군,종량제에 의한 혼합배출,불연성_기타,0.4,0.4,0.0,0.0
강원,홍천군,종량제에 의한 혼합배출,불연성_유리류,0.1,0.1,0.0,0.0
강원,홍천군,종량제에 의한 혼합배출,불연성_토사류,0.0,0.0,0.0,0.0
강원,화천군,음식물류 배출(분리배출 지역일 경우),EMPTY,3.0,2.7,0.0,0.3
강원,화천군,재활용가능자원 분리배출,가구류,0.2,0.0,0.0,0.2
강원,화천군,재활용가능자원 분리배출,고철류,1.5,0.0,0.0,1.5
강원,화천군,재활용가능자원 분리배출,금속캔,0.1,0.0,0.0,0.1
강원,화천군,재활용가능자원 분리배출,기타,1.0,0.0,0.0,1.0
강원,화천군,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
강원,화천군,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
강원,화천군,재활용가능자원 분리배출,비닐류(합성수지류),0.1,0.0,0.0,0.1
강원,화천군,재활용가능자원 분리배출,영농폐기물,1.5,0.0,0.0,1.5
강원,화천군,재활용가능자원 분리배출,유리병류,0.1,0.0,0.0,0.1
강원,화천군,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
강원,화천군,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
강원,화천군,재활용가능자원 분리배출,재활용잔재물,0.0,0.0,0.0,0.0
강원,화천군,재활용가능자원 분리배출,전자제품,2.0,0.0,0.0,2.0
강원,화천군,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
강원,화천군,재활용가능자원 분리배출,종이류,0.3,0.0,0.0,0.3
강원,화천군,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
강원,화천군,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
강원,화천군,재활용가능자원 분리배출,플라스틱류,0.0,0.0,0.0,0.0
강원,화천군,재활용가능자원 분리배출,형광등,0.1,0.0,0.0,0.1
강원,화천군,종량제에 의한 혼합배출,가연성_고무피혁류,3.3,2.0,1.3,0.0
강원,화천군,종량제에 의한 혼합배출,가연성_기타,9.2,4.5,4.7,0.0
강원,화천군,종량제에 의한 혼합배출,가연성_나무류,3.9,1.2,2.7,0.0
강원,화천군,종량제에 의한 혼합배출,가연성_음식물채소류,2.0,2.0,0.0,0.0
강원,화천군,종량제에 의한 혼합배출,가연성_종이류,4.1,1.0,3.1,0.0
강원,화천군,종량제에 의한 혼합배출,가연성_플라스틱류,3.4,2.0,1.4,0.0
강원,화천군,종량제에 의한 혼합배출,불연성_금속류,0.6,0.6,0.0,0.0
강원,화천군,종량제에 의한 혼합배출,불연성_기타,6.2,6.2,0.0,0.0
강원,화천군,종량제에 의한 혼합배출,불연성_유리류,0.8,0.8,0.0,0.0
강원,화천군,종량제에 의한 혼합배출,불연성_토사류,1.5,1.5,0.0,0.0
강원,횡성군,음식물류 배출(분리배출 지역일 경우),EMPTY,13.6,0.0,0.0,13.6
강원,횡성군,재활용가능자원 분리배출,가구류,0.0,0.0,0.0,0.0
강원,횡성군,재활용가능자원 분리배출,고철류,0.0,0.0,0.0,0.0
강원,횡성군,재활용가능자원 분리배출,금속캔,0.3,0.0,0.0,0.3
강원,횡성군,재활용가능자원 분리배출,기타,0.0,0.0,0.0,0.0
강원,횡성군,재활용가능자원 분리배출,기타(배출불명 등),0.0,0.0,0.0,0.0
강원,횡성군,재활용가능자원 분리배출,발포수지류,0.0,0.0,0.0,0.0
강원,횡성군,재활용가능자원 분리배출,비닐류(합성수지류),0.0,0.0,0.0,0.0
강원,횡성군,재활용가능자원 분리배출,영농폐기물,0.0,0.0,0.0,0.0
강원,횡성군,재활용가능자원 분리배출,유리병류,0.2,0.0,0.0,0.2
강원,횡성군,재활용가능자원 분리배출,윤활유,0.0,0.0,0.0,0.0
강원,횡성군,재활용가능자원 분리배출,의류,0.0,0.0,0.0,0.0
강원,횡성군,재활용가능자원 분리배출,재활용잔재물,1.1,0.0,0.0,1.1
강원,횡성군,재활용가능자원 분리배출,전자제품,0.0,0.0,0.0,0.0
강원,횡성군,재활용가능자원 분리배출,전지류,0.0,0.0,0.0,0.0
강원,횡성군,재활용가능자원 분리배출,종이류,2.2,0.0,0.0,2.2
강원,횡성군,재활용가능자원 분리배출,타이어,0.0,0.0,0.0,0.0
강원,횡성군,재활용가능자원 분리배출,폐식용유,0.0,0.0,0.0,0.0
강원,횡성군,재활용가능자원 분리배출,플라스틱류,1.1,0.0,0.0,1.1
강원,횡성군,재활용가능자원 분리배출,형광등,0.0,0.0,0.0,0.0
강원,횡성군,종량제에 의한 혼합배출,가연성_고무피혁류,1.1,0.2,0.9,0.0
강원,횡성군,종량제에 의한 혼합배출,가연성_기타,4.5,0.9,3.5,0.1
강원,횡성군,종량제에 의한 혼합배출,가연성_나무류,1.4,0.3,1.1,0.0
강원,횡성군,종량제에 의한 혼합배출,가연성_음식물채소류,2.6,0.5,2.1,0.0
강원,횡성군,종량제에 의한 혼합배출,가연성_종이류,5.6,0.7,4.0,0.9
강원,횡성군,종량제에 의한 혼합배출,가연성_플라스틱류,4.0,0.5,3.0,0.5
